scenario_type,noise_type,noise_probability,attack_type,trial,mismatch_rate,threshold,threshold_capped,attack_detected,correct,max_threshold
attack,depolarizing,0.1,pauli_x,1,0.759766,0.34,True,True,True,0.34
attack,depolarizing,0.1,pauli_x,2,0.929688,0.34,True,True,True,0.34
attack,depolarizing,0.1,pauli_x,3,0.748047,0.34,True,True,True,0.34
attack,depolarizing,0.1,pauli_x,4,0.755859,0.34,True,True,True,0.34
attack,depolarizing,0.1,pauli_x,5,0.900391,0.34,True,True,True,0.34
attack,depolarizing,0.1,pauli_x,6,0.223633,0.34,True,False,False,0.34
attack,depolarizing,0.1,pauli_x,7,0.75293,0.34,True,True,True,0.34
attack,depolarizing,0.1,pauli_x,8,0.947266,0.34,True,True,True,0.34
attack,depolarizing,0.1,pauli_x,9,0.77832,0.34,True,True,True,0.34
attack,depolarizing,0.1,pauli_x,10,0.254883,0.34,True,False,False,0.34
attack,depolarizing,0.1,pauli_x,11,0.265625,0.34,True,False,False,0.34
attack,depolarizing,0.1,pauli_x,12,0.887695,0.34,True,True,True,0.34
attack,depolarizing,0.1,pauli_x,13,0.768555,0.34,True,True,True,0.34
attack,depolarizing,0.1,pauli_x,14,0.918945,0.34,True,True,True,0.34
attack,depolarizing,0.1,pauli_x,15,0.926758,0.34,True,True,True,0.34
attack,depolarizing,0.1,pauli_x,16,0.244141,0.34,True,False,False,0.34
attack,depolarizing,0.1,pauli_x,17,0.265625,0.34,True,False,False,0.34
attack,depolarizing,0.1,pauli_x,18,0.251953,0.34,True,False,False,0.34
attack,depolarizing,0.1,pauli_x,19,0.265625,0.34,True,False,False,0.34
attack,depolarizing,0.1,pauli_x,20,0.75293,0.34,True,True,True,0.34
attack,depolarizing,0.1,pauli_y,1,0.974609,0.34,True,True,True,0.34
attack,depolarizing,0.1,pauli_y,2,0.922852,0.34,True,True,True,0.34
attack,depolarizing,0.1,pauli_y,3,0.964844,0.34,True,True,True,0.34
attack,depolarizing,0.1,pauli_y,4,0.776367,0.34,True,True,True,0.34
attack,depolarizing,0.1,pauli_y,5,0.199219,0.33968760000000003,False,False,False,0.34
attack,depolarizing,0.1,pauli_y,6,0.818359,0.34,True,True,True,0.34
attack,depolarizing,0.1,pauli_y,7,0.8125,0.34,True,True,True,0.34
attack,depolarizing,0.1,pauli_y,8,0.750977,0.34,True,True,True,0.34
attack,depolarizing,0.1,pauli_y,9,0.924805,0.34,True,True,True,0.34
attack,depolarizing,0.1,pauli_y,10,0.794922,0.34,True,True,True,0.34
attack,depolarizing,0.1,pauli_y,11,0.820312,0.34,True,True,True,0.34
attack,depolarizing,0.1,pauli_y,12,0.910156,0.34,True,True,True,0.34
attack,depolarizing,0.1,pauli_y,13,0.237305,0.34,True,False,False,0.34
attack,depolarizing,0.1,pauli_y,14,0.264648,0.34,True,False,False,0.34
attack,depolarizing,0.1,pauli_y,15,0.273438,0.34,True,False,False,0.34
attack,depolarizing,0.1,pauli_y,16,0.973633,0.34,True,True,True,0.34
attack,depolarizing,0.1,pauli_y,17,0.797852,0.34,True,True,True,0.34
attack,depolarizing,0.1,pauli_y,18,0.793945,0.34,True,True,True,0.34
attack,depolarizing,0.1,pauli_y,19,0.807617,0.34,True,True,True,0.34
attack,depolarizing,0.1,pauli_y,20,0.920898,0.34,True,True,True,0.34
attack,depolarizing,0.1,pauli_z,1,0.06543,0.286172,False,False,False,0.34
attack,depolarizing,0.1,pauli_z,2,0.756836,0.34,True,True,True,0.34
attack,depolarizing,0.1,pauli_z,3,0.030273,0.2721092,False,False,False,0.34
attack,depolarizing,0.1,pauli_z,4,0.067383,0.2869532,False,False,False,0.34
attack,depolarizing,0.1,pauli_z,5,0.066406,0.2865624,False,False,False,0.34
attack,depolarizing,0.1,pauli_z,6,0.780273,0.34,True,True,True,0.34
attack,depolarizing,0.1,pauli_z,7,0.070312,0.2881248,False,False,False,0.34
attack,depolarizing,0.1,pauli_z,8,0.075195,0.290078,False,False,False,0.34
attack,depolarizing,0.1,pauli_z,9,0.021484,0.2685936,False,False,False,0.34
attack,depolarizing,0.1,pauli_z,10,0.811523,0.34,True,True,True,0.34
attack,depolarizing,0.1,pauli_z,11,0.789062,0.34,True,True,True,0.34
attack,depolarizing,0.1,pauli_z,12,0.770508,0.34,True,True,True,0.34
attack,depolarizing,0.1,pauli_z,13,0.816406,0.34,True,True,True,0.34
attack,depolarizing,0.1,pauli_z,14,0.083008,0.2932032,False,False,False,0.34
attack,depolarizing,0.1,pauli_z,15,0.797852,0.34,True,True,True,0.34
attack,depolarizing,0.1,pauli_z,16,0.02832,0.271328,False,False,False,0.34
attack,depolarizing,0.1,pauli_z,17,0.785156,0.34,True,True,True,0.34
attack,depolarizing,0.1,pauli_z,18,0.826172,0.34,True,True,True,0.34
attack,depolarizing,0.1,pauli_z,19,0.776367,0.34,True,True,True,0.34
attack,depolarizing,0.1,pauli_z,20,0.081055,0.292422,False,False,False,0.34
attack,depolarizing,0.1,entanglement_disruption,1,0.5,0.34,True,True,True,0.34
attack,depolarizing,0.1,entanglement_disruption,2,0.507812,0.34,True,True,True,0.34
attack,depolarizing,0.1,entanglement_disruption,3,0.490234,0.34,True,True,True,0.34
attack,depolarizing,0.1,entanglement_disruption,4,0.476562,0.34,True,True,True,0.34
attack,depolarizing,0.1,entanglement_disruption,5,0.499023,0.34,True,True,True,0.34
attack,depolarizing,0.1,entanglement_disruption,6,0.490234,0.34,True,True,True,0.34
attack,depolarizing,0.1,entanglement_disruption,7,0.511719,0.34,True,True,True,0.34
attack,depolarizing,0.1,entanglement_disruption,8,0.53418,0.34,True,True,True,0.34
attack,depolarizing,0.1,entanglement_disruption,9,0.28418,0.34,True,False,False,0.34
attack,depolarizing,0.1,entanglement_disruption,10,0.493164,0.34,True,True,True,0.34
attack,depolarizing,0.1,entanglement_disruption,11,0.480469,0.34,True,True,True,0.34
attack,depolarizing,0.1,entanglement_disruption,12,0.501953,0.34,True,True,True,0.34
attack,depolarizing,0.1,entanglement_disruption,13,0.495117,0.34,True,True,True,0.34
attack,depolarizing,0.1,entanglement_disruption,14,0.266602,0.34,True,False,False,0.34
attack,depolarizing,0.1,entanglement_disruption,15,0.470703,0.34,True,True,True,0.34
attack,depolarizing,0.1,entanglement_disruption,16,0.513672,0.34,True,True,True,0.34
attack,depolarizing,0.1,entanglement_disruption,17,0.506836,0.34,True,True,True,0.34
attack,depolarizing,0.1,entanglement_disruption,18,0.265625,0.34,True,False,False,0.34
attack,depolarizing,0.1,entanglement_disruption,19,0.274414,0.34,True,False,False,0.34
attack,depolarizing,0.1,entanglement_disruption,20,0.280273,0.34,True,False,False,0.34
attack,readout,0.1,pauli_x,1,0.1875,0.335,False,False,False,0.34
attack,readout,0.1,pauli_x,2,0.807617,0.34,True,True,True,0.34
attack,readout,0.1,pauli_x,3,0.769531,0.34,True,True,True,0.34
attack,readout,0.1,pauli_x,4,0.753906,0.34,True,True,True,0.34
attack,readout,0.1,pauli_x,5,0.816406,0.34,True,True,True,0.34
attack,readout,0.1,pauli_x,6,0.760742,0.34,True,True,True,0.34
attack,readout,0.1,pauli_x,7,0.84082,0.34,True,True,True,0.34
attack,readout,0.1,pauli_x,8,0.164062,0.32562480000000005,False,False,False,0.34
attack,readout,0.1,pauli_x,9,0.152344,0.32093760000000005,False,False,False,0.34
attack,readout,0.1,pauli_x,10,0.174805,0.329922,False,False,False,0.34
attack,readout,0.1,pauli_x,11,0.770508,0.34,True,True,True,0.34
attack,readout,0.1,pauli_x,12,0.762695,0.34,True,True,True,0.34
attack,readout,0.1,pauli_x,13,0.161133,0.3244532,False,False,False,0.34
attack,readout,0.1,pauli_x,14,0.740234,0.34,True,True,True,0.34
attack,readout,0.1,pauli_x,15,0.787109,0.34,True,True,True,0.34
attack,readout,0.1,pauli_x,16,0.755859,0.34,True,True,True,0.34
attack,readout,0.1,pauli_x,17,0.769531,0.34,True,True,True,0.34
attack,readout,0.1,pauli_x,18,0.822266,0.34,True,True,True,0.34
attack,readout,0.1,pauli_x,19,0.172852,0.3291408,False,False,False,0.34
attack,readout,0.1,pauli_x,20,0.745117,0.34,True,True,True,0.34
attack,readout,0.1,pauli_y,1,0.811523,0.34,True,True,True,0.34
attack,readout,0.1,pauli_y,2,0.814453,0.34,True,True,True,0.34
attack,readout,0.1,pauli_y,3,0.255859,0.34,True,False,False,0.34
attack,readout,0.1,pauli_y,4,0.822266,0.34,True,True,True,0.34
attack,readout,0.1,pauli_y,5,0.249023,0.34,True,False,False,0.34
attack,readout,0.1,pauli_y,6,0.826172,0.34,True,True,True,0.34
attack,readout,0.1,pauli_y,7,0.800781,0.34,True,True,True,0.34
attack,readout,0.1,pauli_y,8,0.817383,0.34,True,True,True,0.34
attack,readout,0.1,pauli_y,9,0.226562,0.34,True,False,False,0.34
attack,readout,0.1,pauli_y,10,0.237305,0.34,True,False,False,0.34
attack,readout,0.1,pauli_y,11,0.265625,0.34,True,False,False,0.34
attack,readout,0.1,pauli_y,12,0.242188,0.34,True,False,False,0.34
attack,readout,0.1,pauli_y,13,0.808594,0.34,True,True,True,0.34
attack,readout,0.1,pauli_y,14,0.818359,0.34,True,True,True,0.34
attack,readout,0.1,pauli_y,15,0.833984,0.34,True,True,True,0.34
attack,readout,0.1,pauli_y,16,0.803711,0.34,True,True,True,0.34
attack,readout,0.1,pauli_y,17,0.790039,0.34,True,True,True,0.34
attack,readout,0.1,pauli_y,18,0.813477,0.34,True,True,True,0.34
attack,readout,0.1,pauli_y,19,0.249023,0.34,True,False,False,0.34
attack,readout,0.1,pauli_y,20,0.222656,0.34,True,False,False,0.34
attack,readout,0.1,pauli_z,1,0.753906,0.34,True,True,True,0.34
attack,readout,0.1,pauli_z,2,0.178711,0.3314844,False,False,False,0.34
attack,readout,0.1,pauli_z,3,0.188477,0.3353908,False,False,False,0.34
attack,readout,0.1,pauli_z,4,0.163086,0.32523440000000003,False,False,False,0.34
attack,readout,0.1,pauli_z,5,0.765625,0.34,True,True,True,0.34
attack,readout,0.1,pauli_z,6,0.819336,0.34,True,True,True,0.34
attack,readout,0.1,pauli_z,7,0.176758,0.33070320000000003,False,False,False,0.34
attack,readout,0.1,pauli_z,8,0.175781,0.3303124,False,False,False,0.34
attack,readout,0.1,pauli_z,9,0.195312,0.3381248,False,False,False,0.34
attack,readout,0.1,pauli_z,10,0.211914,0.34,True,False,False,0.34
attack,readout,0.1,pauli_z,11,0.202148,0.34,True,False,False,0.34
attack,readout,0.1,pauli_z,12,0.761719,0.34,True,True,True,0.34
attack,readout,0.1,pauli_z,13,0.188477,0.3353908,False,False,False,0.34
attack,readout,0.1,pauli_z,14,0.755859,0.34,True,True,True,0.34
attack,readout,0.1,pauli_z,15,0.805664,0.34,True,True,True,0.34
attack,readout,0.1,pauli_z,16,0.754883,0.34,True,True,True,0.34
attack,readout,0.1,pauli_z,17,0.8125,0.34,True,True,True,0.34
attack,readout,0.1,pauli_z,18,0.817383,0.34,True,True,True,0.34
attack,readout,0.1,pauli_z,19,0.172852,0.3291408,False,False,False,0.34
attack,readout,0.1,pauli_z,20,0.750977,0.34,True,True,True,0.34
attack,readout,0.1,entanglement_disruption,1,0.5,0.34,True,True,True,0.34
attack,readout,0.1,entanglement_disruption,2,0.524414,0.34,True,True,True,0.34
attack,readout,0.1,entanglement_disruption,3,0.269531,0.34,True,False,False,0.34
attack,readout,0.1,entanglement_disruption,4,0.537109,0.34,True,True,True,0.34
attack,readout,0.1,entanglement_disruption,5,0.483398,0.34,True,True,True,0.34
attack,readout,0.1,entanglement_disruption,6,0.499023,0.34,True,True,True,0.34
attack,readout,0.1,entanglement_disruption,7,0.505859,0.34,True,True,True,0.34
attack,readout,0.1,entanglement_disruption,8,0.49707,0.34,True,True,True,0.34
attack,readout,0.1,entanglement_disruption,9,0.499023,0.34,True,True,True,0.34
attack,readout,0.1,entanglement_disruption,10,0.488281,0.34,True,True,True,0.34
attack,readout,0.1,entanglement_disruption,11,0.256836,0.34,True,False,False,0.34
attack,readout,0.1,entanglement_disruption,12,0.483398,0.34,True,True,True,0.34
attack,readout,0.1,entanglement_disruption,13,0.507812,0.34,True,True,True,0.34
attack,readout,0.1,entanglement_disruption,14,0.487305,0.34,True,True,True,0.34
attack,readout,0.1,entanglement_disruption,15,0.489258,0.34,True,True,True,0.34
attack,readout,0.1,entanglement_disruption,16,0.25293,0.34,True,False,False,0.34
attack,readout,0.1,entanglement_disruption,17,0.490234,0.34,True,True,True,0.34
attack,readout,0.1,entanglement_disruption,18,0.505859,0.34,True,True,True,0.34
attack,readout,0.1,entanglement_disruption,19,0.246094,0.34,True,False,False,0.34
attack,readout,0.1,entanglement_disruption,20,0.496094,0.34,True,True,True,0.34
normal,bit_flip,0.0,none,1,0.0,0.26,False,False,True,0.36
normal,bit_flip,0.0,none,2,0.0,0.26,False,False,True,0.36
normal,bit_flip,0.0,none,3,0.0,0.26,False,False,True,0.36
normal,bit_flip,0.0,none,4,0.0,0.26,False,False,True,0.36
normal,bit_flip,0.0,none,5,0.0,0.26,False,False,True,0.36
normal,bit_flip,0.0,none,6,0.0,0.26,False,False,True,0.36
normal,bit_flip,0.0,none,7,0.0,0.26,False,False,True,0.36
normal,bit_flip,0.0,none,8,0.0,0.26,False,False,True,0.36
normal,bit_flip,0.0,none,9,0.0,0.26,False,False,True,0.36
normal,bit_flip,0.0,none,10,0.0,0.26,False,False,True,0.36
normal,bit_flip,0.0,none,11,0.0,0.26,False,False,True,0.36
normal,bit_flip,0.0,none,12,0.0,0.26,False,False,True,0.36
normal,bit_flip,0.0,none,13,0.0,0.26,False,False,True,0.36
normal,bit_flip,0.0,none,14,0.0,0.26,False,False,True,0.36
normal,bit_flip,0.0,none,15,0.0,0.26,False,False,True,0.36
normal,bit_flip,0.0,none,16,0.0,0.26,False,False,True,0.36
normal,bit_flip,0.0,none,17,0.0,0.26,False,False,True,0.36
normal,bit_flip,0.0,none,18,0.0,0.26,False,False,True,0.36
normal,bit_flip,0.0,none,19,0.0,0.26,False,False,True,0.36
normal,bit_flip,0.0,none,20,0.0,0.26,False,False,True,0.36
normal,bit_flip,0.05,none,1,0.09668,0.298672,False,False,True,0.36
normal,bit_flip,0.05,none,2,0.09668,0.298672,False,False,True,0.36
normal,bit_flip,0.05,none,3,0.106445,0.302578,False,False,True,0.36
normal,bit_flip,0.05,none,4,0.144531,0.3178124,False,False,True,0.36
normal,bit_flip,0.05,none,5,0.120117,0.3080468,False,False,True,0.36
normal,bit_flip,0.05,none,6,0.022461,0.2689844,False,False,True,0.36
normal,bit_flip,0.05,none,7,0.083008,0.2932032,False,False,True,0.36
normal,bit_flip,0.05,none,8,0.021484,0.2685936,False,False,True,0.36
normal,bit_flip,0.05,none,9,0.175781,0.3303124,False,False,True,0.36
normal,bit_flip,0.05,none,10,0.021484,0.2685936,False,False,True,0.36
normal,bit_flip,0.05,none,11,0.030273,0.2721092,False,False,True,0.36
normal,bit_flip,0.05,none,12,0.027344,0.2709376,False,False,True,0.36
normal,bit_flip,0.05,none,13,0.064453,0.2857812,False,False,True,0.36
normal,bit_flip,0.05,none,14,0.140625,0.31625000000000003,False,False,True,0.36
normal,bit_flip,0.05,none,15,0.09082,0.29632800000000004,False,False,True,0.36
normal,bit_flip,0.05,none,16,0.150391,0.3201564,False,False,True,0.36
normal,bit_flip,0.05,none,17,0.143555,0.317422,False,False,True,0.36
normal,bit_flip,0.05,none,18,0.026367,0.27054680000000003,False,False,True,0.36
normal,bit_flip,0.05,none,19,0.146484,0.31859360000000003,False,False,True,0.36
normal,bit_flip,0.05,none,20,0.138672,0.3154688,False,False,True,0.36
normal,bit_flip,0.1,none,1,0.188477,0.3353908,False,False,True,0.36
normal,bit_flip,0.1,none,2,0.169922,0.3279688,False,False,True,0.36
normal,bit_flip,0.1,none,3,0.170898,0.3283592,False,False,True,0.36
normal,bit_flip,0.1,none,4,0.169922,0.3279688,False,False,True,0.36
normal,bit_flip,0.1,none,5,0.170898,0.3283592,False,False,True,0.36
normal,bit_flip,0.1,none,6,0.259766,0.36,True,False,True,0.36
normal,bit_flip,0.1,none,7,0.060547,0.2842188,False,False,True,0.36
normal,bit_flip,0.1,none,8,0.272461,0.36,True,False,True,0.36
normal,bit_flip,0.1,none,9,0.048828,0.27953120000000004,False,False,True,0.36
normal,bit_flip,0.1,none,10,0.186523,0.3346092,False,False,True,0.36
normal,bit_flip,0.1,none,11,0.213867,0.34554680000000004,False,False,True,0.36
normal,bit_flip,0.1,none,12,0.043945,0.277578,False,False,True,0.36
normal,bit_flip,0.1,none,13,0.253906,0.36,True,False,True,0.36
normal,bit_flip,0.1,none,14,0.276367,0.36,True,False,True,0.36
normal,bit_flip,0.1,none,15,0.055664,0.2822656,False,False,True,0.36
normal,bit_flip,0.1,none,16,0.248047,0.3592188,False,False,True,0.36
normal,bit_flip,0.1,none,17,0.061523,0.2846092,False,False,True,0.36
normal,bit_flip,0.1,none,18,0.216797,0.3467188,False,False,True,0.36
normal,bit_flip,0.1,none,19,0.262695,0.36,True,False,True,0.36
normal,bit_flip,0.1,none,20,0.191406,0.33656240000000004,False,False,True,0.36
normal,bit_flip,0.15,none,1,0.188477,0.3353908,False,False,True,0.36
normal,bit_flip,0.15,none,2,0.353516,0.36,True,False,True,0.36
normal,bit_flip,0.15,none,3,0.081055,0.292422,False,False,True,0.36
normal,bit_flip,0.15,none,4,0.347656,0.36,True,False,True,0.36
normal,bit_flip,0.15,none,5,0.078125,0.29125,False,False,True,0.36
normal,bit_flip,0.15,none,6,0.064453,0.2857812,False,False,True,0.36
normal,bit_flip,0.15,none,7,0.290039,0.36,True,False,True,0.36
normal,bit_flip,0.15,none,8,0.337891,0.36,True,False,True,0.36
normal,bit_flip,0.15,none,9,0.294922,0.36,True,False,True,0.36
normal,bit_flip,0.15,none,10,0.357422,0.36,True,False,True,0.36
normal,bit_flip,0.15,none,11,0.334961,0.36,True,False,True,0.36
normal,bit_flip,0.15,none,12,0.183594,0.3334376,False,False,True,0.36
normal,bit_flip,0.15,none,13,0.229492,0.3517968,False,False,True,0.36
normal,bit_flip,0.15,none,14,0.25,0.36,False,False,True,0.36
normal,bit_flip,0.15,none,15,0.205078,0.34203120000000004,False,False,True,0.36
normal,bit_flip,0.15,none,16,0.203125,0.34125,False,False,True,0.36
normal,bit_flip,0.15,none,17,0.34082,0.36,True,False,True,0.36
normal,bit_flip,0.15,none,18,0.356445,0.36,True,False,True,0.36
normal,bit_flip,0.15,none,19,0.267578,0.36,True,False,True,0.36
normal,bit_flip,0.15,none,20,0.198242,0.3392968,False,False,True,0.36
normal,bit_flip,0.2,none,1,0.338867,0.36,True,False,True,0.36
normal,bit_flip,0.2,none,2,0.262695,0.36,True,False,True,0.36
normal,bit_flip,0.2,none,3,0.40625,0.36,True,True,False,0.36
normal,bit_flip,0.2,none,4,0.106445,0.302578,False,False,True,0.36
normal,bit_flip,0.2,none,5,0.288086,0.36,True,False,True,0.36
normal,bit_flip,0.2,none,6,0.360352,0.36,True,True,False,0.36
normal,bit_flip,0.2,none,7,0.392578,0.36,True,True,False,0.36
normal,bit_flip,0.2,none,8,0.40625,0.36,True,True,False,0.36
normal,bit_flip,0.2,none,9,0.321289,0.36,True,False,True,0.36
normal,bit_flip,0.2,none,10,0.395508,0.36,True,True,False,0.36
normal,bit_flip,0.2,none,11,0.366211,0.36,True,True,False,0.36
normal,bit_flip,0.2,none,12,0.363281,0.36,True,True,False,0.36
normal,bit_flip,0.2,none,13,0.40918,0.36,True,True,False,0.36
normal,bit_flip,0.2,none,14,0.387695,0.36,True,True,False,0.36
normal,bit_flip,0.2,none,15,0.259766,0.36,True,False,True,0.36
normal,bit_flip,0.2,none,16,0.421875,0.36,True,True,False,0.36
normal,bit_flip,0.2,none,17,0.262695,0.36,True,False,True,0.36
normal,bit_flip,0.2,none,18,0.316406,0.36,True,False,True,0.36
normal,bit_flip,0.2,none,19,0.395508,0.36,True,True,False,0.36
normal,bit_flip,0.2,none,20,0.111328,0.3045312,False,False,True,0.36
normal,phase_flip,0.0,none,1,0.0,0.26,False,False,True,0.36
normal,phase_flip,0.0,none,2,0.0,0.26,False,False,True,0.36
normal,phase_flip,0.0,none,3,0.0,0.26,False,False,True,0.36
normal,phase_flip,0.0,none,4,0.0,0.26,False,False,True,0.36
normal,phase_flip,0.0,none,5,0.0,0.26,False,False,True,0.36
normal,phase_flip,0.0,none,6,0.0,0.26,False,False,True,0.36
normal,phase_flip,0.0,none,7,0.0,0.26,False,False,True,0.36
normal,phase_flip,0.0,none,8,0.0,0.26,False,False,True,0.36
normal,phase_flip,0.0,none,9,0.0,0.26,False,False,True,0.36
normal,phase_flip,0.0,none,10,0.0,0.26,False,False,True,0.36
normal,phase_flip,0.0,none,11,0.0,0.26,False,False,True,0.36
normal,phase_flip,0.0,none,12,0.0,0.26,False,False,True,0.36
normal,phase_flip,0.0,none,13,0.0,0.26,False,False,True,0.36
normal,phase_flip,0.0,none,14,0.0,0.26,False,False,True,0.36
normal,phase_flip,0.0,none,15,0.0,0.26,False,False,True,0.36
normal,phase_flip,0.0,none,16,0.0,0.26,False,False,True,0.36
normal,phase_flip,0.0,none,17,0.0,0.26,False,False,True,0.36
normal,phase_flip,0.0,none,18,0.0,0.26,False,False,True,0.36
normal,phase_flip,0.0,none,19,0.0,0.26,False,False,True,0.36
normal,phase_flip,0.0,none,20,0.0,0.26,False,False,True,0.36
normal,phase_flip,0.05,none,1,0.121094,0.3084376,False,False,True,0.36
normal,phase_flip,0.05,none,2,0.105469,0.3021876,False,False,True,0.36
normal,phase_flip,0.05,none,3,0.126953,0.31078120000000004,False,False,True,0.36
normal,phase_flip,0.05,none,4,0.114258,0.3057032,False,False,True,0.36
normal,phase_flip,0.05,none,5,0.0,0.26,False,False,True,0.36
normal,phase_flip,0.05,none,6,0.121094,0.3084376,False,False,True,0.36
normal,phase_flip,0.05,none,7,0.104492,0.30179680000000003,False,False,True,0.36
normal,phase_flip,0.05,none,8,0.0,0.26,False,False,True,0.36
normal,phase_flip,0.05,none,9,0.117188,0.3068752,False,False,True,0.36
normal,phase_flip,0.05,none,10,0.119141,0.3076564,False,False,True,0.36
normal,phase_flip,0.05,none,11,0.119141,0.3076564,False,False,True,0.36
normal,phase_flip,0.05,none,12,0.0,0.26,False,False,True,0.36
normal,phase_flip,0.05,none,13,0.114258,0.3057032,False,False,True,0.36
normal,phase_flip,0.05,none,14,0.102539,0.3010156,False,False,True,0.36
normal,phase_flip,0.05,none,15,0.0,0.26,False,False,True,0.36
normal,phase_flip,0.05,none,16,0.110352,0.3041408,False,False,True,0.36
normal,phase_flip,0.05,none,17,0.125,0.31,False,False,True,0.36
normal,phase_flip,0.05,none,18,0.0,0.26,False,False,True,0.36
normal,phase_flip,0.05,none,19,0.117188,0.3068752,False,False,True,0.36
normal,phase_flip,0.05,none,20,0.102539,0.3010156,False,False,True,0.36
normal,phase_flip,0.1,none,1,0.0,0.26,False,False,True,0.36
normal,phase_flip,0.1,none,2,0.185547,0.33421880000000004,False,False,True,0.36
normal,phase_flip,0.1,none,3,0.208008,0.34320320000000004,False,False,True,0.36
normal,phase_flip,0.1,none,4,0.0,0.26,False,False,True,0.36
normal,phase_flip,0.1,none,5,0.201172,0.3404688,False,False,True,0.36
normal,phase_flip,0.1,none,6,0.0,0.26,False,False,True,0.36
normal,phase_flip,0.1,none,7,0.240234,0.3560936,False,False,True,0.36
normal,phase_flip,0.1,none,8,0.208008,0.34320320000000004,False,False,True,0.36
normal,phase_flip,0.1,none,9,0.204102,0.3416408,False,False,True,0.36
normal,phase_flip,0.1,none,10,0.199219,0.33968760000000003,False,False,True,0.36
normal,phase_flip,0.1,none,11,0.202148,0.34085920000000003,False,False,True,0.36
normal,phase_flip,0.1,none,12,0.207031,0.3428124,False,False,True,0.36
normal,phase_flip,0.1,none,13,0.0,0.26,False,False,True,0.36
normal,phase_flip,0.1,none,14,0.201172,0.3404688,False,False,True,0.36
normal,phase_flip,0.1,none,15,0.209961,0.3439844,False,False,True,0.36
normal,phase_flip,0.1,none,16,0.209961,0.3439844,False,False,True,0.36
normal,phase_flip,0.1,none,17,0.211914,0.3447656,False,False,True,0.36
normal,phase_flip,0.1,none,18,0.21875,0.34750000000000003,False,False,True,0.36
normal,phase_flip,0.1,none,19,0.230469,0.35218760000000005,False,False,True,0.36
normal,phase_flip,0.1,none,20,0.209961,0.3439844,False,False,True,0.36
normal,phase_flip,0.15,none,1,0.291992,0.36,True,False,True,0.36
normal,phase_flip,0.15,none,2,0.0,0.26,False,False,True,0.36
normal,phase_flip,0.15,none,3,0.300781,0.36,True,False,True,0.36
normal,phase_flip,0.15,none,4,0.308594,0.36,True,False,True,0.36
normal,phase_flip,0.15,none,5,0.286133,0.36,True,False,True,0.36
normal,phase_flip,0.15,none,6,0.283203,0.36,True,False,True,0.36
normal,phase_flip,0.15,none,7,0.264648,0.36,True,False,True,0.36
normal,phase_flip,0.15,none,8,0.28418,0.36,True,False,True,0.36
normal,phase_flip,0.15,none,9,0.279297,0.36,True,False,True,0.36
normal,phase_flip,0.15,none,10,0.28125,0.36,True,False,True,0.36
normal,phase_flip,0.15,none,11,0.291992,0.36,True,False,True,0.36
normal,phase_flip,0.15,none,12,0.299805,0.36,True,False,True,0.36
normal,phase_flip,0.15,none,13,0.290039,0.36,True,False,True,0.36
normal,phase_flip,0.15,none,14,0.291992,0.36,True,False,True,0.36
normal,phase_flip,0.15,none,15,0.294922,0.36,True,False,True,0.36
normal,phase_flip,0.15,none,16,0.311523,0.36,True,False,True,0.36
normal,phase_flip,0.15,none,17,0.271484,0.36,True,False,True,0.36
normal,phase_flip,0.15,none,18,0.302734,0.36,True,False,True,0.36
normal,phase_flip,0.15,none,19,0.0,0.26,False,False,True,0.36
normal,phase_flip,0.15,none,20,0.0,0.26,False,False,True,0.36
normal,phase_flip,0.2,none,1,0.0,0.26,False,False,True,0.36
normal,phase_flip,0.2,none,2,0.34082,0.36,True,False,True,0.36
normal,phase_flip,0.2,none,3,0.354492,0.36,True,False,True,0.36
normal,phase_flip,0.2,none,4,0.0,0.26,False,False,True,0.36
normal,phase_flip,0.2,none,5,0.0,0.26,False,False,True,0.36
normal,phase_flip,0.2,none,6,0.0,0.26,False,False,True,0.36
normal,phase_flip,0.2,none,7,0.335938,0.36,True,False,True,0.36
normal,phase_flip,0.2,none,8,0.364258,0.36,True,True,False,0.36
normal,phase_flip,0.2,none,9,0.0,0.26,False,False,True,0.36
normal,phase_flip,0.2,none,10,0.352539,0.36,True,False,True,0.36
normal,phase_flip,0.2,none,11,0.351562,0.36,True,False,True,0.36
normal,phase_flip,0.2,none,12,0.366211,0.36,True,True,False,0.36
normal,phase_flip,0.2,none,13,0.0,0.26,False,False,True,0.36
normal,phase_flip,0.2,none,14,0.347656,0.36,True,False,True,0.36
normal,phase_flip,0.2,none,15,0.0,0.26,False,False,True,0.36
normal,phase_flip,0.2,none,16,0.375,0.36,True,True,False,0.36
normal,phase_flip,0.2,none,17,0.0,0.26,False,False,True,0.36
normal,phase_flip,0.2,none,18,0.0,0.26,False,False,True,0.36
normal,phase_flip,0.2,none,19,0.368164,0.36,True,True,False,0.36
normal,phase_flip,0.2,none,20,0.362305,0.36,True,True,False,0.36
normal,bit_phase_flip,0.0,none,1,0.0,0.26,False,False,True,0.36
normal,bit_phase_flip,0.0,none,2,0.0,0.26,False,False,True,0.36
normal,bit_phase_flip,0.0,none,3,0.0,0.26,False,False,True,0.36
normal,bit_phase_flip,0.0,none,4,0.0,0.26,False,False,True,0.36
normal,bit_phase_flip,0.0,none,5,0.0,0.26,False,False,True,0.36
normal,bit_phase_flip,0.0,none,6,0.0,0.26,False,False,True,0.36
normal,bit_phase_flip,0.0,none,7,0.0,0.26,False,False,True,0.36
